ID,Name in English,Main country,All countries,ISO639-3 codes,Degree of endangerment,Number of speakers,Latitude,Longitude,Rank ,Quality of life index(HDI-2019),Life expectancy at birth (years) SDG3,Expected years of schooling (years) SDG 4.3,Mean years of schooling (years) SDG 4.6,Gross national income (GNI) per capita (PPP $) SDG 8.5,Endangered,Rank,Population,Government
1103.0,Singpho,India,IND,sgp,Definitely endangered,5000.0,27.5569,96.7456,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
1216.0,Turi,India,IND,trd,Definitely endangered,5000.0,21.8411,87.2973,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
1097.0,Aka,India,"IND, SDN",hru,Definitely endangered,4000.0,27.1666,92.6312,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
1181.0,Bunan,India,IND,bfu,Definitely endangered,4000.0,32.7503,76.2451,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
1551.0,Baghati,India,IND,bfz,Critically endangered,3976.0,31.194000000000003,77.0471,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
1552.0,Bharmauri,India,IND,gbk,Definitely endangered,3976.0,32.4912,76.8383,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
543.0,Moyon,India,IND,nmo,Definitely endangered,3700.0,24.4171,94.37799999999999,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
2484.0,Brokshat,India,IND,bkk,Definitely endangered,3000.0,34.6478,76.4978,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
1209.0,Geta?,India,IND,gaq,Severely endangered,3000.0,18.2293,82.727,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
1096.0,Sherdukpen,India,IND,sdp,Vulnerable,3000.0,27.1935,92.351,131.0,0.645,69.7,12.2,6.5,6.681,0.0,2,1374023773.0,Republic
1201.0,Takahanyilang,India,IND,nik,Critically endangered,3000.0,6.85,93.8726,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
511.0,Aimol,India,IND,aim,Critically endangered,2643.0,24.4971,93.6145,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
1207.0,Remo,India,IND,bfw,Severely endangered,2500.0,19.1659,82.6391,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
1225.0,Aiton,India,IND,aio,Severely endangered,2000.0,26.6523,94.2901,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
1214.0,Birhor,India,IND,biy,Critically endangered,2000.0,21.7594,85.935,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
1183.0,Jangshung,India,IND,"jna, scu, ssk",Definitely endangered,2000.0,31.7748,78.4753,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
1573.0,Kota,India,IND,kfe,Critically endangered,2000.0,11.4154,76.8576,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
1197.0,Luro,India,IND,tef,Critically endangered,2000.0,7.915,93.3837,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
1192.0,Milang,India,IND,adi,Definitely endangered,2000.0,28.488000000000003,95.2954,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
1362.0,Nihali,India,IND,nll,Critically endangered,2000.0,20.5402,76.0913,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
1222.0,Tai Phake,India,IND,phk,Severely endangered,2000.0,27.5033,95.2185,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
435.0,Darma,India,"IND, NPL",drd,Definitely endangered,1761.0,30.0037,80.5641,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
433.0,Byangsi,India,"IND, NPL",bee,Definitely endangered,1734.0,30.0595,80.7824,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
1184.0,Kanashi,India,IND,xns,Definitely endangered,1500.0,32.0406,77.1075,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
1196.0,Sanenyo,India,IND,crv,Critically endangered,1300.0,7.9504,93.57600000000001,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
1580.0,Pengo,India,IND,peg,Critically endangered,1254.0,19.0621,83.4851,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
530.0,Koireng,India,IND,nkd,Critically endangered,1056.0,24.2319,93.7463,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
1575.0,Toda,India,IND,tcx,Critically endangered,1006.0,11.3184,76.8273,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
1098.0,Khowa,India,IND,bgg,Definitely endangered,1000.0,27.2546,92.5323,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
1195.0,Mech,India,IND,brx,Severely endangered,1000.0,26.5688,89.1979,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
987.0,Pasi,India,IND,adi,Definitely endangered,1000.0,28.1834,95.2651,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
448.0,Toto,India,IND,txo,Critically endangered,1000.0,26.6867,89.5056,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
562.0,Tarao,India,IND,tro,Critically endangered,870.0,24.296999999999997,93.4497,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
1200.0,Lamongse,India,IND,nik,Critically endangered,400.0,7.3134,93.6968,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
1690.0,Aka,India,IND,soh,Critically endangered,300.0,11.0112,34.2333,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
1555.0,Handuri,India,IND,hii,Critically endangered,138.0,31.0011,77.3107,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
1176.0,Ruga,India,IND,ruh,Critically endangered,100.0,25.2844,90.4614,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
1199.0,Shompen,India,IND,sil,Critically endangered,100.0,7.0245,93.8232,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
1220.0,Tangam,India,IND,adi,Critically endangered,100.0,29.1473,94.5538,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
2455.0,Onge,India,IND,oon,Critically endangered,50.0,10.639000000000001,92.4938,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
1363.0,Sentilese,India,IND,std,Critically endangered,50.0,11.5446,92.2576,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
1364.0,Jarawa,India,IND,ang,Critically endangered,31.0,12.6028,92.75200000000001,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
2722.0,Great andamanese,India,IND,akj,Critically endangered,5.0,12.2326,92.9031,131.0,0.645,69.7,12.2,6.5,6.681,1.0,2,1374023773.0,Republic
429.0,Ahom,India,IND,aho,Extinct,0.0,26.5393,92.5378,131.0,0.645,69.7,12.2,6.5,6.681,2.0,2,1374023773.0,Republic
443.0,Rangkas,India,IND,rgk,Extinct,0.0,30.0358,80.1342,131.0,0.645,69.7,12.2,6.5,6.681,2.0,2,1374023773.0,Republic
1943.0,Quechua of Southern Bolivia,Bolivia,BOL,quh,Vulnerable,2300000.0,-18.0675,-65.7641,107.0,0.718,71.5,14.2,9.0,8.554,0.0,79,11797257.0,Republic
755.0,Aymara,Bolivia,"BOL, CHL, PER","ayc, ayr",Vulnerable,2000000.0,-16.5835,-68.30199999999999,107.0,0.718,71.5,14.2,9.0,8.554,0.0,79,11797257.0,Republic
1944.0,Quechua of Northern Bolivia,Bolivia,BOL,qul,Vulnerable,100000.0,-15.3649,-69.0518,107.0,0.718,71.5,14.2,9.0,8.554,0.0,79,11797257.0,Republic
1956.0,Mojo,Bolivia,BOL,"ign, trn",Definitely endangered,10000.0,-14.966,-65.1708,107.0,0.718,71.5,14.2,9.0,8.554,1.0,79,11797257.0,Republic
585.0,Chiquitano (Bolivia),Bolivia,BOL,cax,Definitely endangered,6500.0,-16.5835,-61.6113,107.0,0.718,71.5,14.2,9.0,8.554,1.0,79,11797257.0,Republic
634.0,Chimané,Bolivia,BOL,cas,Vulnerable,5300.0,-15.2629,-66.8518,107.0,0.718,71.5,14.2,9.0,8.554,0.0,79,11797257.0,Republic
1922.0,Guarayu,Bolivia,BOL,gyr,Definitely endangered,5000.0,-15.919,-62.8747,107.0,0.718,71.5,14.2,9.0,8.554,1.0,79,11797257.0,Republic
1926.0,Ayoreo,Bolivia,BOL,ayo,Definitely endangered,3700.0,-18.719,-59.6228,107.0,0.718,71.5,14.2,9.0,8.554,1.0,79,11797257.0,Republic
667.0,Yuracaré,Bolivia,BOL,yuz,Definitely endangered,2675.0,-16.6888,-65.4345,107.0,0.718,71.5,14.2,9.0,8.554,1.0,79,11797257.0,Republic
635.0,Movima,Bolivia,BOL,mzp,Severely endangered,1452.0,-13.7954,-65.4345,107.0,0.718,71.5,14.2,9.0,8.554,1.0,79,11797257.0,Republic
584.0,Chipaya,Bolivia,BOL,cap,Definitely endangered,1050.0,-19.2074,-68.2031,107.0,0.718,71.5,14.2,9.0,8.554,1.0,79,11797257.0,Republic
740.0,Ese eja,Bolivia,"BOL, PER",ese,Definitely endangered,782.0,-12.5867,-69.0161,107.0,0.718,71.5,14.2,9.0,8.554,1.0,79,11797257.0,Republic
633.0,Mosetén,Bolivia,BOL,cas,Severely endangered,585.0,-15.4113,-67.5,107.0,0.718,71.5,14.2,9.0,8.554,1.0,79,11797257.0,Republic
1952.0,Chácobo,Bolivia,BOL,cao,Definitely endangered,550.0,-11.3454,-65.8135,107.0,0.718,71.5,14.2,9.0,8.554,1.0,79,11797257.0,Republic
1914.0,Sirionó,Bolivia,BOL,srq,Severely endangered,400.0,-14.557,-63.7316,107.0,0.718,71.5,14.2,9.0,8.554,1.0,79,11797257.0,Republic
751.0,"Yaminahua (Bolivia, Peru)",Bolivia,"BOL, PER",yaa,Severely endangered,400.0,-10.7469,-71.7297,107.0,0.718,71.5,14.2,9.0,8.554,1.0,79,11797257.0,Republic
1954.0,Machineri (Bolivia),Bolivia,BOL,mpd,Severely endangered,140.0,-11.145999999999999,-69.0161,107.0,0.718,71.5,14.2,9.0,8.554,1.0,79,11797257.0,Republic
666.0,Yuki,Bolivia,BOL,yuq,Severely endangered,125.0,-16.2463,-65.0061,107.0,0.718,71.5,14.2,9.0,8.554,1.0,79,11797257.0,Republic
577.0,Callahuaya,Bolivia,BOL,caw,Critically endangered,100.0,-15.1357,-69.1699,107.0,0.718,71.5,14.2,9.0,8.554,1.0,79,11797257.0,Republic
1928.0,Araona,Bolivia,BOL,aro,Severely endangered,81.0,-12.4473,-68.1372,107.0,0.718,71.5,14.2,9.0,8.554,1.0,79,11797257.0,Republic
1924.0,Moré,Bolivia,BOL,ite,Critically endangered,76.0,-12.0822,-64.9731,107.0,0.718,71.5,14.2,9.0,8.554,1.0,79,11797257.0,Republic
1919.0,Baure,Bolivia,BOL,brg,Critically endangered,55.0,-13.1008,-64.5007,107.0,0.718,71.5,14.2,9.0,8.554,1.0,79,11797257.0,Republic
621.0,Leco,Bolivia,BOL,lec,Critically endangered,20.0,-15.585999999999999,-67.9064,107.0,0.718,71.5,14.2,9.0,8.554,1.0,79,11797257.0,Republic
1953.0,Pacahuara,Bolivia,BOL,pcp,Critically endangered,18.0,-11.4369,-65.6762,107.0,0.718,71.5,14.2,9.0,8.554,1.0,79,11797257.0,Republic
606.0,Itonama,Bolivia,BOL,ito,Critically endangered,5.0,-13.6246,-63.5668,107.0,0.718,71.5,14.2,9.0,8.554,1.0,79,11797257.0,Republic
580.0,Canichana,Bolivia,BOL,caz,Extinct,3.0,-14.5835,-64.9731,107.0,0.718,71.5,14.2,9.0,8.554,2.0,79,11797257.0,Republic
582.0,Cayuvava,Bolivia,BOL,cyb,Critically endangered,2.0,-12.7903,-65.3247,107.0,0.718,71.5,14.2,9.0,8.554,1.0,79,11797257.0,Republic
661.0,Uru,Bolivia,BOL,ure,Extinct,1.0,-16.5519,-68.6645,107.0,0.718,71.5,14.2,9.0,8.554,2.0,79,11797257.0,Republic
1925.0,Jorá,Bolivia,BOL,jor,Critically endangered,0.0,-14.0246,-63.3581,107.0,0.718,71.5,14.2,9.0,8.554,1.0,79,11797257.0,Republic
1021.0,Venetan,Croatia,"HRV, ITA, SVN",vec,Vulnerable,2000000.0,45.4601,12.1948,43.0,0.851,78.5,15.2,11.4,28.07,0.0,128,4058165.0,Republic
363.0,Istriot,Croatia,HRV,ist,Severely endangered,400.0,45.0541,13.7246,43.0,0.851,78.5,15.2,11.4,28.07,1.0,128,4058165.0,Republic
364.0,Istro-Romanian,Croatia,HRV,ruo,Severely endangered,300.0,45.3907,14.436,43.0,0.851,78.5,15.2,11.4,28.07,1.0,128,4058165.0,Republic
345.0,Dalmatian,Croatia,HRV,dlm,Extinct,0.0,45.0599,14.5719,43.0,0.851,78.5,15.2,11.4,28.07,2.0,128,4058165.0,Republic
1985.0,Zazaki,Turkey,TUR,zza,Vulnerable,2000000.0,38.8824,40.4846,54.0,0.82,77.7,16.6,8.1,27.701,0.0,18,83614362.0,Republic
1494.0,Western Armenian (Turkey),Turkey,TUR,hye,Definitely endangered,50000.0,41.0213,28.9324,54.0,0.82,77.7,16.6,8.1,27.701,1.0,18,83614362.0,Republic
1984.0,Hértevin,Turkey,TUR,hrt,Critically endangered,1000.0,37.9268,42.5473,54.0,0.82,77.7,16.6,8.1,27.701,1.0,18,83614362.0,Republic
1338.0,Cappadocian Greek (Turkey),Turkey,TUR,cpg,Extinct,0.0,38.048,32.6953,54.0,0.82,77.7,16.6,8.1,27.701,2.0,18,83614362.0,Republic
1987.0,Mlahso (Turkey),Turkey,TUR,lhs,Extinct,0.0,38.4595,40.6507,54.0,0.82,77.7,16.6,8.1,27.701,2.0,18,83614362.0,Republic
1062.0,Ubykh (Turkey),Turkey,TUR,uby,Extinct,0.0,40.0402,28.0096,54.0,0.82,77.7,16.6,8.1,27.701,2.0,18,83614362.0,Republic
2065.0,Tamajeq,Niger,NER,thz,Vulnerable,1750000.0,17.2352,8.0859,189.0,0.39399999999999996,62.4,6.5,2.1,1.201,0.0,56,24112753.0,Republic
1476.0,West Flemish,Belgium,"BEL, FRA, NLD","vls, zea",Vulnerable,1500000.0,51.0275,3.0541,14.0,0.9309999999999999,81.6,19.8,12.1,52.085,0.0,82,11554449.0,Constitutional monarchy
398.0,Picard,Belgium,"BEL, FRA",pcd,Severely endangered,700000.0,50.2331,2.7905,14.0,0.9309999999999999,81.6,19.8,12.1,52.085,1.0,82,11554449.0,Constitutional monarchy
1947.0,Walloon,Belgium,"BEL, FRA, LUX",wln,Definitely endangered,600000.0,50.4575,4.8559,14.0,0.9309999999999999,81.6,19.8,12.1,52.085,1.0,82,11554449.0,Constitutional monarchy
334.0,Bashkir,Russia,RUS,bak,Vulnerable,1379727.0,54.7309,55.9863,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,0.0,9,146238185.0,Republic
1067.0,Chechen,Russia,RUS,che,Vulnerable,1331844.0,43.1971,45.7031,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,0.0,9,146238185.0,Republic
338.0,Chuvash,Russia,RUS,chv,Vulnerable,1325382.0,56.1394,47.2412,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,0.0,9,146238185.0,Republic
1069.0,Avar,Russia,RUS,ava,Vulnerable,784840.0,42.4801,46.8017,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,0.0,9,146238185.0,Republic
1065.0,Kabard-Cherkes,Russia,"RUS, TUR",kbd,Vulnerable,650000.0,43.7393,43.4289,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,0.0,9,146238185.0,Republic
1070.0,Dargwa,Russia,RUS,dar,Vulnerable,503523.0,42.1145,47.4938,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,0.0,9,146238185.0,Republic
418.0,Udmurt,Russia,RUS,udm,Definitely endangered,463837.0,57.2315,52.8662,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
1074.0,Kumyk,Russia,RUS,kum,Vulnerable,458121.0,43.397,46.9775,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,0.0,9,146238185.0,Republic
508.0,Yakut,Russia,RUS,sah,Vulnerable,456288.0,62.3496,130.8691,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,0.0,9,146238185.0,Republic
347.0,Eastern Mari,Russia,RUS,mhr,Definitely endangered,414211.0,56.632,47.8784,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
1068.0,Ingush,Russia,RUS,inh,Vulnerable,405343.0,43.145,45.1043,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,0.0,9,146238185.0,Republic
350.0,Erzya,Russia,RUS,myv,Definitely endangered,400000.0,54.1302,45.4394,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
1075.0,Karachay-Balkar,Russia,RUS,krc,Vulnerable,302748.0,44.2137,42.8466,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,0.0,9,146238185.0,Republic
469.0,Buryat (Trans-Baikal),Russia,RUS,"bxm, bxr, bxu",Definitely endangered,300000.0,50.8336,109.5117,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
373.0,Komi,Russia,RUS,kpv,Definitely endangered,217316.0,62.3087,51.5917,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
328.0,Moksha,Russia,RUS,mdf,Definitely endangered,200000.0,54.1817,43.2751,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
368.0,Kalmyk,Russia,RUS,xal,Definitely endangered,153602.0,46.2026,45.8239,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
1071.0,Lak,Russia,RUS,lbe,Vulnerable,153373.0,42.0125,47.2521,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,0.0,9,146238185.0,Republic
1073.0,Tabasaran,Russia,RUS,tab,Vulnerable,128391.0,41.8081,47.9882,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,0.0,9,146238185.0,Republic
397.0,Permyak,Russia,RUS,koi,Definitely endangered,94328.0,59.20399999999999,54.5361,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
669.0,Nogay (Caucasus),Russia,RUS,nog,Definitely endangered,90020.0,43.8028,46.2744,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
481.0,Khakas,Russia,RUS,kjh,Definitely endangered,52217.0,53.7746,90.3735,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
507.0,Buryat (Cis-Baikal),Russia,RUS,"bxm, bxr, bxu",Severely endangered,50000.0,52.7961,104.8809,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
462.0,Southern Altay,Russia,RUS,alt,Definitely endangered,50000.0,51.068999999999996,86.5942,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
427.0,Western Mari,Russia,RUS,mrj,Severely endangered,36822.0,56.3317,46.5545,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
1077.0,Abaza,Russia,"RUS, TUR",abq,Definitely endangered,31000.0,44.1556,41.9368,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
503.0,Tundra Nenets,Russia,RUS,yrk,Definitely endangered,30000.0,67.5001,67.7856,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
1035.0,Agul,Russia,RUS,agx,Definitely endangered,29399.0,41.7518,47.6875,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
1037.0,Andi,Russia,RUS,ani,Definitely endangered,23729.0,42.7308,46.2963,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
1051.0,Tsez,Russia,RUS,ddo,Definitely endangered,15356.0,42.2376,45.8734,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
1046.0,Chamalal,Russia,RUS,cji,Definitely endangered,12000.0,42.5712,46.0739,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
1516.0,Karelian (Tver),Russia,RUS,krl,Definitely endangered,10000.0,58.1533,36.101,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
483.0,Northern Khanty,Russia,RUS,kca,Definitely endangered,10000.0,63.7047,66.676,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
466.0,Chukchi,Russia,RUS,ckt,Severely endangered,7742.0,67.6248,176.1767,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
1053.0,Karata,Russia,RUS,kpt,Definitely endangered,6574.0,42.5874,46.3348,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
1042.0,Bezhta,Russia,RUS,kap,Definitely endangered,6461.0,42.1369,46.1508,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
498.0,Shor,Russia,RUS,cjs,Severely endangered,6210.0,53.0544,87.7478,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
1060.0,Tindi,Russia,RUS,tin,Definitely endangered,6000.0,42.466,46.1453,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
1039.0,Akhvakh,Russia,RUS,akv,Definitely endangered,5793.0,42.472,46.3238,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
420.0,Veps,Russia,RUS,vep,Severely endangered,5753.0,60.3269,34.8046,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
1040.0,Bagvalal,Russia,RUS,kva,Definitely endangered,5000.0,42.5247,46.192,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
468.0,Dolgan,Russia,RUS,dlg,Definitely endangered,4865.0,71.3851,97.3388,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
1044.0,Botlikh,Russia,RUS,bph,Definitely endangered,4000.0,42.6602,46.2222,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
1047.0,Godoberi,Russia,RUS,gdo,Definitely endangered,4000.0,42.643,46.1027,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
676.0,Eastern Khanty,Russia,RUS,kca,Definitely endangered,3000.0,61.2491,74.5092,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
385.0,Lude,Russia,RUS,lud,Severely endangered,3000.0,61.5867,33.6813,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
487.0,Northern Mansi,Russia,RUS,mns,Severely endangered,2746.0,62.6539,63.1494,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
484.0,Koryak,Russia,RUS,kpy,Severely endangered,2000.0,61.8561,168.6621,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
1043.0,Hunzib,Russia,RUS,huz,Definitely endangered,1839.0,42.1654,46.2991,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
473.0,Forest Nenets,Russia,RUS,yrk,Severely endangered,1500.0,64.9188,77.7941,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
1518.0,Karelian (Tikhvin),Russia,RUS,krl,Severely endangered,1500.0,59.601000000000006,33.3544,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
463.0,Alutor,Russia,RUS,alr,Severely endangered,1000.0,60.2016,165.4238,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
1049.0,Inkhokvari,Russia,RUS,khv,Definitely endangered,1000.0,42.3981,46.0299,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
372.0,Kildin Saami,Russia,RUS,sjd,Severely endangered,787.0,68.0075,35.0079,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
506.0,Ulcha,Russia,RUS,ulc,Critically endangered,732.0,52.0457,140.4162,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
496.0,Nivkh (Sakhalin),Russia,RUS,niv,Severely endangered,688.0,51.7814,143.1628,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
497.0,Northern Selkup,Russia,RUS,sel,Severely endangered,600.0,65.7035,82.4441,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
1048.0,Hinukh,Russia,RUS,gin,Definitely endangered,548.0,42.1801,45.977,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
1038.0,Archi,Russia,RUS,aqc,Definitely endangered,524.0,41.9839,46.8127,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
491.0,Nganasan,Russia,RUS,nio,Severely endangered,505.0,72.816,91.58200000000001,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
1050.0,Khvarshi,Russia,RUS,khv,Definitely endangered,500.0,42.3417,46.1212,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
147.0,Central Siberian Yupik (Chukotka),Russia,RUS,ess,Severely endangered,200.0,64.546,-173.128,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
360.0,Ingrian,Russia,RUS,izh,Severely endangered,200.0,59.7397,28.7017,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
480.0,Ket,Russia,RUS,ket,Severely endangered,150.0,62.6236,87.7148,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
504.0,Tundra Yukagir,Russia,RUS,"omk, xcv, ykg",Critically endangered,150.0,69.1654,154.4732,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
490.0,Negidal,Russia,RUS,neg,Critically endangered,147.0,52.942,139.779,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
476.0,Itelmen,Russia,RUS,itl,Critically endangered,100.0,57.1496,156.9012,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
492.0,Oroch,Russia,RUS,oac,Critically endangered,100.0,49.1781,139.7625,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
156.0,East Cape Yupik,Russia,RUS,ynk,Critically endangered,70.0,66.0166,-169.7166,52.0,0.8240000000000001,72.6,15.0,12.2,26.157,1.0,9,146238185.0,Republic
